category,state,total_revenue,total_orders,total_items,avg_price,avg_freight,freight_pct,delivery_success_rate,late_delivery_rate,avg_delivery_days,positive_sentiment_pct,negative_sentiment_pct,neutral_sentiment_pct,total_reviews,returning_customer_pct
home_construction,TO,118.73,1,1,79.9,38.83,48.6,100.0,0.0,22.0,100.0,0.0,0.0,1,0.0
housewares,AC,1136.43,3,4,128.27,44.3,42.4,100.0,0.0,15.5,100.0,0.0,0.0,4,25.0
housewares,AL,1571.61,9,10,102.04,33.78,55.1,90.0,10.0,20.2,50.0,50.0,0.0,10,0.0
housewares,AM,518.86,4,4,102.17,27.54,38.7,100.0,0.0,20.2,75.0,25.0,0.0,4,25.0
housewares,AP,731.61,4,4,122.62,60.28,45.8,100.0,0.0,25.2,100.0,0.0,0.0,4,0.0
housewares,BA,27736.95,143,175,102.74,31.72,42.1,96.0,6.3,16.7,70.6,12.9,16.5,170,3.4
housewares,CE,17936.38,47,60,138.83,38.6,43.0,95.0,6.7,18.4,70.0,23.3,6.7,60,1.7
housewares,DF,25804.85,123,162,81.97,21.6,39.6,98.8,0.6,10.6,77.4,14.5,8.2,159,8.0
housewares,ES,18206.46,103,118,103.55,25.61,37.9,98.3,12.7,15.7,80.2,12.9,6.9,116,6.8
housewares,GO,42114.34,101,135,112.01,28.68,40.4,97.8,2.2,13.5,71.9,17.8,10.4,135,3.7
housewares,MA,3541.68,22,24,99.36,37.4,50.9,100.0,50.0,27.0,50.0,37.5,12.5,24,0.0
housewares,MG,140584.92,702,885,91.62,22.05,36.9,97.5,3.6,10.7,76.5,16.2,7.3,880,7.3
housewares,MS,13155.19,34,40,280.29,32.8,38.0,100.0,7.5,15.4,75.0,15.0,10.0,40,5.0
housewares,MT,8933.83,40,55,70.24,25.79,45.4,100.0,3.6,15.4,72.7,14.5,12.7,55,7.3
housewares,PA,7980.09,31,40,124.3,41.49,51.9,97.5,5.0,21.7,92.5,7.5,0.0,40,0.0
housewares,PB,6769.25,18,23,106.25,35.97,47.3,100.0,17.4,22.1,39.1,43.5,17.4,23,4.3
housewares,PE,8795.0,55,65,88.77,33.55,48.0,96.9,0.0,15.1,84.6,9.2,6.2,65,9.2
housewares,PI,7341.38,14,22,126.78,55.13,46.0,100.0,13.6,16.4,66.7,28.6,4.8,21,0.0
housewares,PR,49592.98,283,367,98.81,23.41,36.7,99.5,2.7,11.0,74.7,16.6,8.7,367,5.2
housewares,RJ,134969.19,746,934,87.77,22.39,37.5,96.4,7.7,13.2,67.1,21.4,11.5,929,7.7
housewares,RN,3719.43,22,26,72.92,33.21,55.7,100.0,7.7,19.5,69.2,23.1,7.7,26,7.7
housewares,RO,713.96,5,6,114.33,35.98,37.0,100.0,16.7,19.5,83.3,0.0,16.7,6,0.0
housewares,RS,82226.79,350,449,89.29,22.92,36.9,98.9,5.1,13.3,75.1,16.8,8.1,446,3.8
housewares,SC,43150.43,224,270,101.26,23.45,37.6,97.4,8.9,13.3,71.4,18.2,10.4,269,7.4
housewares,SE,2014.72,8,11,131.59,30.65,26.3,100.0,36.4,22.3,63.6,27.3,9.1,11,27.3
housewares,SP,446633.21,2781,3475,84.59,16.82,30.8,97.4,3.7,7.6,79.6,12.9,7.6,3451,7.4
housewares,TO,2020.55,12,16,84.35,36.73,60.5,93.8,0.0,12.5,75.0,6.2,18.8,16,12.5
industry_commerce_and_business,AL,272.76,1,1,199.0,73.76,37.1,100.0,100.0,36.0,0.0,0.0,100.0,1,0.0
industry_commerce_and_business,BA,829.47,4,5,93.0,30.92,39.3,100.0,20.0,16.6,80.0,0.0,20.0,5,0.0
industry_commerce_and_business,CE,300.06,2,2,124.0,26.03,21.0,100.0,50.0,28.5,50.0,50.0,0.0,2,0.0
industry_commerce_and_business,DF,1656.71,5,6,212.0,30.09,26.8,100.0,16.7,9.8,83.3,0.0,16.7,6,0.0
industry_commerce_and_business,ES,223.61,2,2,68.0,43.81,63.2,100.0,0.0,11.0,100.0,0.0,0.0,2,0.0
industry_commerce_and_business,GO,1855.97,6,7,204.02,39.79,24.6,100.0,28.6,17.7,80.0,0.0,20.0,5,0.0
industry_commerce_and_business,MA,157.79,1,1,125.0,32.79,26.2,100.0,0.0,16.0,100.0,0.0,0.0,1,0.0
industry_commerce_and_business,MG,2874.39,14,17,98.59,23.23,26.7,100.0,0.0,11.1,52.9,41.2,5.9,17,0.0
industry_commerce_and_business,MS,113.4,1,1,89.9,23.5,26.1,100.0,0.0,22.0,100.0,0.0,0.0,1,0.0
industry_commerce_and_business,MT,388.06,3,3,93.67,35.69,39.1,100.0,0.0,15.7,100.0,0.0,0.0,3,66.7
industry_commerce_and_business,PB,3759.73,3,3,1107.32,145.92,35.6,100.0,0.0,20.3,66.7,33.3,0.0,3,0.0
industry_commerce_and_business,PE,1913.24,4,4,382.22,96.08,31.9,50.0,0.0,8.5,50.0,50.0,0.0,4,0.0
industry_commerce_and_business,PI,972.52,3,3,291.43,32.74,39.1,100.0,0.0,11.0,100.0,0.0,0.0,3,0.0
industry_commerce_and_business,PR,2100.2,10,13,101.37,30.54,35.7,92.3,7.7,10.9,46.2,15.4,38.5,13,0.0
industry_commerce_and_business,RJ,5579.88,23,29,112.57,29.47,30.4,100.0,17.2,16.1,72.4,20.7,6.9,29,3.4
industry_commerce_and_business,RN,194.97,1,1,150.0,44.97,30.0,100.0,0.0,9.0,100.0,0.0,0.0,1,0.0
industry_commerce_and_business,RO,127.9,1,1,79.9,48.0,60.1,100.0,0.0,24.0,100.0,0.0,0.0,1,100.0
industry_commerce_and_business,RS,5368.52,19,24,134.31,29.41,29.3,100.0,4.2,15.2,79.2,20.8,0.0,24,16.7
industry_commerce_and_business,SC,2873.26,13,16,91.93,30.16,37.2,100.0,6.2,10.9,93.3,0.0,6.7,15,0.0
industry_commerce_and_business,SE,469.6,3,3,84.0,72.53,69.1,100.0,0.0,11.7,100.0,0.0,0.0,3,0.0
industry_commerce_and_business,SP,24682.11,115,129,144.64,22.19,22.1,99.2,3.1,6.4,80.6,10.1,9.3,129,3.9
industry_commerce_and_business,TO,128.63,1,1,69.0,59.63,77.9,100.0,0.0,7.0,100.0,0.0,0.0,1,0.0
kitchen_dining_laundry_garden_furniture,AL,393.76,1,2,72.0,26.44,36.7,100.0,0.0,9.0,0.0,100.0,0.0,2,0.0
kitchen_dining_laundry_garden_furniture,BA,267.42,3,3,67.3,21.84,40.2,100.0,0.0,12.0,100.0,0.0,0.0,3,33.3
kitchen_dining_laundry_garden_furniture,CE,221.8,1,1,140.0,81.8,58.4,100.0,100.0,37.0,0.0,0.0,100.0,1,0.0
kitchen_dining_laundry_garden_furniture,DF,1703.23,5,5,264.76,75.89,24.3,100.0,0.0,11.6,40.0,20.0,40.0,5,0.0
kitchen_dining_laundry_garden_furniture,ES,66.94,1,1,48.0,18.94,39.5,100.0,0.0,5.0,100.0,0.0,0.0,1,0.0
kitchen_dining_laundry_garden_furniture,GO,984.12,2,4,76.44,46.58,63.4,100.0,0.0,10.5,50.0,50.0,0.0,4,0.0
kitchen_dining_laundry_garden_furniture,MG,5834.3,27,29,134.02,41.17,44.4,100.0,3.4,11.7,86.2,6.9,6.9,29,10.3
kitchen_dining_laundry_garden_furniture,MT,1118.68,2,3,220.0,100.09,57.4,100.0,0.0,19.3,0.0,66.7,33.3,3,66.7
kitchen_dining_laundry_garden_furniture,PA,86.8,1,1,48.9,37.9,77.5,100.0,0.0,21.0,100.0,0.0,0.0,1,0.0
kitchen_dining_laundry_garden_furniture,PB,660.39,1,1,409.0,251.39,61.5,100.0,0.0,22.0,100.0,0.0,0.0,1,0.0
kitchen_dining_laundry_garden_furniture,PE,1367.54,4,4,262.97,78.92,38.3,100.0,0.0,19.5,75.0,25.0,0.0,4,0.0
kitchen_dining_laundry_garden_furniture,PR,5978.73,12,14,245.65,45.21,27.3,100.0,7.1,8.9,85.7,7.1,7.1,14,14.3
kitchen_dining_laundry_garden_furniture,RJ,11106.96,43,59,153.16,51.14,38.1,96.6,5.1,13.8,74.1,15.5,10.3,58,10.2
kitchen_dining_laundry_garden_furniture,RN,425.53,2,3,149.97,35.66,22.3,100.0,33.3,29.3,0.0,33.3,66.7,3,0.0
kitchen_dining_laundry_garden_furniture,RS,2668.28,12,15,145.84,32.05,30.0,100.0,0.0,11.1,100.0,0.0,0.0,15,0.0
kitchen_dining_laundry_garden_furniture,SC,1134.33,6,7,102.07,40.26,56.8,100.0,14.3,17.1,100.0,0.0,0.0,7,14.3
kitchen_dining_laundry_garden_furniture,SP,40642.62,124,146,167.49,35.71,28.9,95.9,2.7,9.5,72.4,16.6,11.0,145,2.7
kitchen_dining_laundry_garden_furniture,TO,214.61,1,1,129.0,85.61,66.4,100.0,0.0,17.0,100.0,0.0,0.0,1,0.0
la_cuisine,GO,299.54,1,1,137.0,0.11,0.1,100.0,0.0,14.0,75.0,15.0,10.0,0,0.0
la_cuisine,MG,316.01,2,3,131.67,25.4,19.3,100.0,0.0,7.3,100.0,0.0,0.0,3,0.0
la_cuisine,RS,516.64,3,4,137.24,28.7,21.0,100.0,0.0,7.8,100.0,0.0,0.0,4,25.0
la_cuisine,SC,546.3,2,2,247.0,26.15,11.8,100.0,0.0,5.5,100.0,0.0,0.0,2,50.0
la_cuisine,SP,1235.04,5,6,121.5,23.91,22.9,100.0,0.0,6.3,50.0,50.0,0.0,6,0.0
luggage_accessories,AC,466.41,2,3,132.6,57.92,58.8,100.0,0.0,25.0,33.3,0.0,66.7,3,0.0
luggage_accessories,AL,1578.16,5,6,166.56,36.75,25.5,100.0,50.0,30.2,50.0,50.0,0.0,6,0.0
luggage_accessories,AM,751.63,2,3,130.27,56.87,61.4,100.0,0.0,9.3,66.7,33.3,0.0,3,0.0
luggage_accessories,BA,4525.17,32,38,101.66,31.71,34.5,94.7,10.5,18.8,73.7,15.8,10.5,38,7.9
luggage_accessories,CE,5401.16,21,29,127.14,38.79,37.0,96.6,0.0,15.1,79.3,3.4,17.2,29,27.6
luggage_accessories,DF,3532.88,23,24,115.7,26.08,28.4,100.0,12.5,13.2,70.8,16.7,12.5,24,0.0
luggage_accessories,ES,3587.1,15,16,159.59,38.62,32.1,100.0,12.5,15.5,81.2,12.5,6.2,16,0.0
luggage_accessories,GO,2087.34,12,12,136.06,37.88,29.2,100.0,0.0,12.7,83.3,8.3,8.3,12,16.7
luggage_accessories,MA,1865.56,8,9,133.6,63.8,52.7,100.0,22.2,18.7,55.6,33.3,11.1,9,33.3
luggage_accessories,MG,29212.29,176,199,120.61,23.83,22.1,99.5,1.5,8.1,88.9,6.0,5.0,199,1.0
luggage_accessories,MS,1608.86,9,9,151.74,27.03,18.7,100.0,0.0,13.0,77.8,11.1,11.1,9,0.0
luggage_accessories,MT,1358.96,8,8,142.45,25.91,20.4,100.0,0.0,17.4,87.5,0.0,12.5,8,0.0
luggage_accessories,PA,1896.73,7,7,216.52,54.44,29.4,100.0,0.0,12.7,100.0,0.0,0.0,7,14.3
luggage_accessories,PB,1331.77,7,7,152.36,37.9,39.2,100.0,0.0,14.6,100.0,0.0,0.0,7,14.3
luggage_accessories,PE,2375.8,13,13,125.79,56.96,44.6,100.0,15.4,19.9,84.6,15.4,0.0,13,0.0
luggage_accessories,PI,865.27,5,6,126.75,53.23,41.7,100.0,16.7,15.2,16.7,83.3,0.0,6,0.0
luggage_accessories,PR,8331.92,49,51,125.84,25.0,26.7,98.0,0.0,9.6,94.1,2.0,3.9,51,3.9
luggage_accessories,RJ,20309.87,117,129,120.24,29.22,28.7,96.9,10.9,12.1,81.0,15.1,4.0,126,10.1
luggage_accessories,RN,470.01,1,1,299.9,170.11,56.7,100.0,0.0,15.0,100.0,0.0,0.0,1,0.0
luggage_accessories,RO,1598.71,6,7,207.36,73.4,39.2,100.0,0.0,20.3,85.7,14.3,0.0,7,0.0
luggage_accessories,RS,9111.31,56,67,120.77,28.76,27.6,98.5,1.5,14.3,67.2,26.9,6.0,67,3.0
luggage_accessories,SC,7187.24,35,37,162.8,34.28,27.8,97.3,2.7,13.3,81.1,8.1,10.8,37,0.0
luggage_accessories,SE,373.92,3,3,96.57,28.07,31.6,100.0,0.0,15.0,100.0,0.0,0.0,3,33.3
luggage_accessories,SP,76864.0,420,477,127.88,23.0,21.9,99.2,1.9,7.4,85.9,7.4,6.7,476,4.0
luggage_accessories,TO,459.22,2,2,174.9,54.71,28.8,100.0,0.0,16.5,100.0,0.0,0.0,2,0.0
market_place,AC,88.27,1,1,62.8,25.47,40.6,100.0,0.0,34.0,100.0,0.0,0.0,1,0.0
market_place,AL,531.74,2,3,73.3,23.77,40.4,100.0,0.0,14.7,33.3,66.7,0.0,3,0.0
market_place,AM,202.06,1,1,180.0,22.06,12.3,100.0,0.0,37.0,100.0,0.0,0.0,1,0.0
market_place,BA,2344.37,4,4,533.92,52.17,32.0,100.0,0.0,20.0,75.0,0.0,25.0,4,0.0
market_place,CE,686.85,4,4,139.59,32.12,30.7,100.0,0.0,23.2,50.0,50.0,0.0,4,0.0
market_place,DF,405.95,4,4,81.68,19.81,40.4,100.0,0.0,13.0,75.0,0.0,25.0,4,0.0
market_place,ES,988.75,7,8,107.22,21.51,31.4,100.0,0.0,14.2,62.5,25.0,12.5,8,0.0
market_place,GO,1964.6,7,14,33.35,15.64,51.9,85.7,0.0,12.7,84.6,0.0,15.4,13,7.1
market_place,MA,4051.03,4,9,74.7,28.08,42.4,100.0,0.0,19.0,88.9,11.1,0.0,9,0.0
market_place,MG,3734.01,31,39,79.15,17.99,34.2,100.0,7.7,11.2,89.7,2.6,7.7,39,2.6
market_place,MS,258.3,2,2,59.44,16.22,34.7,100.0,0.0,10.0,50.0,50.0,0.0,2,0.0
market_place,MT,786.51,5,5,132.45,24.85,23.2,100.0,0.0,19.2,80.0,0.0,20.0,5,20.0
market_place,PA,616.6,5,6,91.33,26.06,40.6,100.0,0.0,12.8,100.0,0.0,0.0,6,0.0
market_place,PB,861.04,2,3,140.93,18.75,22.2,100.0,0.0,14.3,100.0,0.0,0.0,3,0.0
market_place,PE,564.65,3,4,68.74,21.37,30.9,100.0,0.0,9.2,100.0,0.0,0.0,4,0.0
market_place,PI,312.87,3,4,55.72,38.53,65.1,75.0,0.0,14.7,75.0,25.0,0.0,4,0.0
market_place,PR,1404.39,14,18,55.82,16.18,39.1,100.0,0.0,13.0,83.3,16.7,0.0,18,0.0
market_place,RJ,4289.77,34,40,79.36,17.41,29.4,95.0,7.5,14.9,60.0,25.0,15.0,40,7.5
market_place,RN,176.2,2,3,53.23,22.52,55.6,100.0,0.0,24.0,100.0,0.0,0.0,3,0.0
market_place,RO,209.48,1,1,149.99,59.49,39.7,100.0,0.0,25.0,100.0,0.0,0.0,1,0.0
market_place,RS,2354.15,21,21,94.22,16.78,34.8,100.0,0.0,11.1,85.0,10.0,5.0,20,9.5
market_place,SC,1684.96,14,14,103.48,16.88,21.2,100.0,14.3,13.3,85.7,0.0,14.3,14,0.0
market_place,SE,633.03,3,3,177.93,33.08,40.4,100.0,0.0,17.0,66.7,0.0,33.3,3,0.0
market_place,SP,16105.82,105,120,83.51,12.74,25.2,98.3,3.3,7.9,72.5,16.7,10.8,120,5.0
market_place,TO,80.52,1,1,62.8,17.72,28.2,100.0,0.0,10.0,100.0,0.0,0.0,1,0.0
music,AM,38.95,1,1,16.1,22.85,77.9,100.0,0.0,24.0,100.0,0.0,0.0,1,0.0
music,CE,169.64,1,1,149.9,19.74,13.2,100.0,100.0,44.0,0.0,100.0,0.0,1,0.0
music,DF,65.83,1,1,50.35,15.48,30.7,100.0,0.0,8.0,100.0,0.0,0.0,1,0.0
music,GO,1244.12,1,1,1165.97,78.15,6.7,100.0,0.0,13.0,100.0,0.0,0.0,1,0.0
music,MG,927.86,6,7,98.17,15.86,42.1,100.0,0.0,7.9,85.7,14.3,0.0,7,42.9
music,PR,661.81,7,7,79.8,14.74,49.0,100.0,0.0,9.6,71.4,0.0,28.6,7,28.6
music,RJ,1153.57,8,8,127.23,16.96,33.4,100.0,0.0,8.8,87.5,0.0,12.5,8,0.0
music,RS,322.17,1,1,299.0,23.17,7.7,100.0,0.0,18.0,100.0,0.0,0.0,1,0.0
music,SP,2317.48,12,13,177.94,15.85,27.3,100.0,7.7,11.2,69.2,15.4,15.4,13,0.0
musical_instruments,AC,79.28,1,1,36.9,42.38,77.9,100.0,0.0,19.0,100.0,0.0,0.0,1,0.0
musical_instruments,AL,420.29,1,1,367.0,53.29,14.5,100.0,0.0,11.0,100.0,0.0,0.0,1,0.0
musical_instruments,AM,517.2,1,1,439.0,78.2,17.8,100.0,0.0,32.0,100.0,0.0,0.0,1,0.0
musical_instruments,AP,348.94,2,2,146.95,27.52,22.5,100.0,0.0,16.0,100.0,0.0,0.0,2,0.0
musical_instruments,BA,14493.16,33,41,267.03,43.42,25.7,82.9,9.8,18.3,75.6,19.5,4.9,41,12.2
musical_instruments,CE,3601.87,7,7,465.95,48.6,27.9,100.0,0.0,15.6,85.7,0.0,14.3,7,14.3
musical_instruments,DF,3002.24,10,10,253.26,46.96,25.8,100.0,0.0,11.0,80.0,20.0,0.0,10,0.0
musical_instruments,ES,5941.06,19,23,231.19,19.8,21.9,100.0,13.0,13.9,73.9,13.0,13.0,23,4.3
musical_instruments,GO,1702.24,9,9,163.65,25.49,35.4,100.0,0.0,12.9,77.8,11.1,11.1,9,11.1
musical_instruments,MA,4332.42,9,10,347.7,50.16,37.7,100.0,0.0,22.7,70.0,20.0,10.0,10,0.0
musical_instruments,MG,36420.69,71,84,349.77,29.04,24.6,96.4,7.1,12.8,82.7,9.9,7.4,81,7.1
musical_instruments,MS,3848.58,7,7,511.79,38.01,13.4,100.0,14.3,20.3,85.7,0.0,14.3,7,0.0
musical_instruments,MT,6333.46,5,6,636.45,97.9,25.9,100.0,0.0,16.5,83.3,0.0,16.7,6,0.0
musical_instruments,PA,2363.69,9,10,173.34,33.71,31.8,100.0,0.0,16.0,100.0,0.0,0.0,10,0.0
musical_instruments,PB,1175.01,4,4,251.95,41.8,43.0,100.0,0.0,13.0,75.0,25.0,0.0,4,0.0
musical_instruments,PE,6934.95,11,11,582.77,47.68,24.9,100.0,9.1,20.5,72.7,18.2,9.1,11,9.1
musical_instruments,PI,1810.53,5,9,242.6,36.49,37.6,100.0,11.1,18.8,44.4,55.6,0.0,9,0.0
musical_instruments,PR,12655.41,34,39,264.52,27.09,26.5,94.9,5.1,12.2,84.6,5.1,10.3,39,0.0
musical_instruments,RJ,24365.21,76,84,276.87,26.75,24.4,96.4,15.5,15.6,73.2,23.2,3.7,82,1.2
musical_instruments,RN,477.28,2,2,204.9,33.74,22.3,100.0,0.0,15.0,100.0,0.0,0.0,2,0.0
musical_instruments,RO,72.27,1,1,39.9,22.67,56.8,100.0,0.0,25.0,100.0,0.0,0.0,1,0.0
musical_instruments,RS,10447.97,30,32,284.58,30.99,27.3,96.9,9.4,14.2,62.5,21.9,15.6,32,0.0
musical_instruments,SC,10258.23,24,30,258.06,20.7,17.6,83.3,6.7,9.4,76.7,16.7,6.7,30,0.0
musical_instruments,SE,1855.55,3,4,717.45,57.07,10.3,100.0,25.0,59.2,75.0,25.0,0.0,4,0.0
musical_instruments,SP,79673.12,253,290,279.0,19.66,19.0,96.9,3.8,7.9,82.6,12.5,4.9,288,4.1
musical_instruments,TO,71.05,1,1,36.9,34.15,77.9,100.0,0.0,27.0,100.0,0.0,0.0,1,0.0
office_furniture,AL,3729.7,3,7,144.26,32.83,17.8,100.0,0.0,25.1,100.0,0.0,0.0,7,0.0
office_furniture,AM,267.34,2,2,92.4,41.27,52.7,100.0,0.0,32.5,50.0,0.0,50.0,2,0.0
office_furniture,BA,55602.51,61,95,154.0,49.16,34.7,100.0,10.5,28.5,51.6,15.8,32.6,95,17.9
office_furniture,CE,9883.11,22,28,168.46,62.48,39.7,100.0,14.3,28.8,53.6,39.3,7.1,28,0.0
office_furniture,DF,3884.4,19,20,157.14,45.88,31.1,95.0,10.0,19.7,65.0,25.0,10.0,20,10.0
office_furniture,ES,9249.54,24,31,170.51,54.21,36.2,100.0,6.5,22.2,61.3,12.9,25.8,31,0.0
office_furniture,GO,4415.26,21,22,143.72,43.49,30.2,100.0,0.0,23.7,86.4,9.1,4.5,22,0.0
office_furniture,MA,13384.95,14,23,161.55,88.95,53.3,100.0,30.4,33.1,36.4,22.7,40.9,22,0.0
office_furniture,MG,56042.37,134,168,168.26,46.19,30.1,100.0,1.8,18.6,59.4,23.6,17.0,165,2.4
office_furniture,MS,993.95,4,4,184.94,63.54,36.1,100.0,0.0,20.5,75.0,25.0,0.0,4,0.0
office_furniture,MT,9809.92,14,20,186.04,60.4,33.6,100.0,10.0,24.8,57.9,36.8,5.3,19,0.0
office_furniture,PA,7948.79,21,27,152.42,67.33,44.6,96.3,0.0,25.0,44.4,48.1,7.4,27,0.0
office_furniture,PB,3579.19,7,11,121.03,59.27,52.0,100.0,0.0,36.2,27.3,27.3,45.5,11,0.0
office_furniture,PE,5897.73,19,20,175.98,69.98,43.1,100.0,15.0,28.4,60.0,35.0,5.0,20,0.0
office_furniture,PI,1955.11,9,9,153.62,63.61,40.2,88.9,55.6,52.6,66.7,33.3,0.0,9,0.0
office_furniture,PR,51451.66,55,94,170.57,48.42,30.9,95.7,7.4,19.7,61.7,27.7,10.6,94,8.5
office_furniture,RJ,126380.83,217,361,148.06,40.6,29.6,98.6,10.0,23.9,57.9,34.6,7.5,361,5.3
office_furniture,RN,1742.15,5,6,235.78,95.04,39.7,100.0,16.7,30.5,75.0,25.0,0.0,4,0.0
office_furniture,RO,1850.79,5,6,181.31,55.47,32.0,100.0,0.0,31.3,50.0,16.7,33.3,6,0.0
office_furniture,RR,434.76,1,1,289.9,144.86,50.0,100.0,0.0,39.0,100.0,0.0,0.0,1,0.0
office_furniture,RS,21134.47,56,69,155.4,42.87,30.1,97.1,5.8,25.1,69.6,13.0,17.4,69,4.3
office_furniture,SC,25816.82,42,64,179.99,45.11,30.1,95.3,7.8,22.2,59.4,31.2,9.4,64,4.7
office_furniture,SE,694.06,3,3,168.98,62.38,37.5,100.0,0.0,23.3,66.7,0.0,33.3,3,0.0
office_furniture,SP,233223.03,510,691,162.44,27.36,18.6,98.8,6.5,15.2,62.5,22.4,15.1,683,4.2
office_furniture,TO,2644.06,5,6,204.42,92.77,42.6,100.0,33.3,21.2,100.0,0.0,0.0,6,0.0
party_supplies,DF,269.73,1,1,231.2,38.53,16.7,100.0,0.0,8.0,100.0,0.0,0.0,1,0.0
party_supplies,ES,98.99,2,2,31.25,18.24,61.8,100.0,0.0,9.5,100.0,0.0,0.0,2,0.0
party_supplies,GO,175.84,1,2,21.9,22.06,77.9,100.0,0.0,8.0,0.0,100.0,0.0,2,0.0
party_supplies,MG,1297.26,4,5,220.6,22.8,39.2,100.0,0.0,13.8,40.0,60.0,0.0,5,0.0
party_supplies,PI,292.88,1,1,231.2,61.68,26.7,100.0,0.0,21.0,100.0,0.0,0.0,1,0.0
party_supplies,PR,356.49,2,2,158.8,19.44,22.4,100.0,0.0,7.0,100.0,0.0,0.0,2,0.0
party_supplies,RJ,453.03,5,6,48.58,15.5,38.0,100.0,0.0,10.5,50.0,16.7,33.3,6,0.0
party_supplies,RS,730.72,3,4,89.9,16.98,31.9,100.0,0.0,14.2,50.0,50.0,0.0,4,25.0
party_supplies,SC,334.16,2,2,129.45,37.63,32.1,100.0,0.0,7.5,50.0,50.0,0.0,2,0.0
party_supplies,SP,1957.21,18,21,88.38,14.83,27.9,95.2,0.0,5.4,81.0,4.8,14.3,21,0.0
perfumery,AC,380.56,3,3,101.29,25.56,34.1,100.0,0.0,21.3,100.0,0.0,0.0,3,0.0
perfumery,AL,2219.08,12,14,150.97,30.07,28.3,100.0,42.9,30.4,64.3,28.6,7.1,14,14.3
perfumery,AM,148.98,2,2,47.44,27.04,56.7,100.0,0.0,27.5,100.0,0.0,0.0,2,0.0
perfumery,BA,12259.83,80,89,117.02,21.17,26.5,100.0,11.2,18.9,82.0,12.4,5.6,89,11.2
perfumery,CE,11431.42,54,58,152.2,25.38,23.9,96.6,13.8,20.1,74.1,19.0,6.9,58,1.7
perfumery,DF,12500.35,82,92,111.9,16.1,25.1,96.7,5.4,11.8,77.2,12.0,10.9,92,6.5
perfumery,ES,10041.65,60,74,95.12,17.15,26.6,100.0,10.8,13.8,60.8,32.4,6.8,74,1.4
perfumery,GO,13278.13,85,113,113.04,17.45,27.6,95.6,2.7,13.8,75.2,21.2,3.5,113,6.2
perfumery,MA,5560.69,30,32,140.42,30.67,29.7,96.9,3.1,20.2,84.4,9.4,6.2,32,3.1
perfumery,MG,60316.38,379,422,119.99,16.37,24.9,96.7,4.3,10.7,80.7,12.9,6.4,420,4.0
perfumery,MS,2778.86,21,27,68.51,16.94,43.0,96.3,7.4,15.5,88.9,11.1,0.0,27,0.0
perfumery,MT,4726.67,22,31,96.2,20.33,36.3,100.0,22.6,19.9,64.5,32.3,3.2,31,0.0
perfumery,PA,6301.61,33,39,121.0,27.2,29.8,100.0,0.0,20.6,87.2,10.3,2.6,39,7.7
perfumery,PB,3403.89,18,18,133.45,30.96,36.7,100.0,0.0,14.8,83.3,5.6,11.1,18,5.6
perfumery,PE,8728.07,47,52,132.03,28.78,34.0,96.2,13.5,18.2,72.5,23.5,3.9,51,11.5
perfumery,PI,2772.25,16,17,121.8,34.18,38.4,94.1,17.6,18.8,56.2,43.8,0.0,16,0.0
perfumery,PR,21080.41,138,156,102.77,15.96,25.8,100.0,5.8,11.2,84.0,7.7,8.3,156,3.2
perfumery,RJ,69505.23,415,468,118.89,15.09,23.5,97.4,8.3,11.6,72.8,19.2,8.0,463,6.6
perfumery,RN,3935.89,21,21,141.46,36.29,31.0,95.2,19.0,27.8,57.1,42.9,0.0,21,0.0
perfumery,RO,1454.0,6,6,215.22,27.12,25.7,100.0,16.7,26.0,66.7,16.7,16.7,6,33.3
perfumery,RR,272.99,1,1,244.0,28.99,11.9,100.0,0.0,25.0,100.0,0.0,0.0,1,0.0
perfumery,RS,25299.66,146,161,129.83,18.15,24.8,97.5,4.3,14.3,83.6,9.4,6.9,159,5.0
perfumery,SC,18022.45,108,128,113.54,16.77,24.7,98.4,9.4,14.6,73.2,14.2,12.6,127,11.7
perfumery,SE,1416.62,6,7,124.1,26.19,26.3,100.0,14.3,19.7,57.1,28.6,14.3,7,0.0
perfumery,SP,208112.15,1365,1543,111.85,12.42,21.6,97.9,5.1,8.3,79.3,14.7,6.0,1542,6.4
perfumery,TO,2590.21,12,15,140.26,32.43,26.2,100.0,0.0,13.1,71.4,0.0,28.6,14,0.0
pet_shop,AL,2426.72,3,3,731.97,76.94,17.6,100.0,33.3,32.3,66.7,0.0,33.3,3,0.0
pet_shop,AM,541.05,4,4,93.7,41.56,44.6,100.0,0.0,23.5,75.0,25.0,0.0,4,0.0
pet_shop,AP,175.6,1,2,29.9,14.0,46.8,100.0,0.0,27.0,100.0,0.0,0.0,2,0.0
pet_shop,BA,8871.78,54,63,92.8,22.44,32.0,98.4,6.3,15.2,72.1,14.8,13.1,61,4.8
pet_shop,CE,1619.74,13,16,85.69,26.64,42.7,100.0,12.5,18.9,62.5,12.5,25.0,16,0.0
pet_shop,DF,7167.83,35,41,125.43,24.39,27.0,97.6,0.0,9.8,80.5,7.3,12.2,41,2.4
pet_shop,ES,3872.52,21,26,83.5,25.38,37.3,100.0,3.8,14.2,65.4,34.6,0.0,26,7.7
pet_shop,GO,6179.46,25,28,167.59,25.3,24.8,100.0,7.1,15.4,75.0,17.9,7.1,28,7.1
pet_shop,MA,1354.8,9,10,84.64,37.53,51.4,100.0,10.0,19.2,80.0,0.0,20.0,10,10.0
pet_shop,MG,45562.99,222,262,126.11,21.25,28.3,100.0,4.6,10.0,82.4,11.8,5.7,262,9.9
